problem_name,method,seed,acq_type,iteration,evaluations,hypervolume,ideal_hypervolume,normalized_hypervolume,gd,igd,spacing,coverage,pareto_size,best_f1,best_f2,acq_value,acq_label,candidate_x,new_y_model_space,new_y_minimization,posterior_mean,posterior_std,train_size,parego_weights,parego_probe_max
zdt1,qEHVI,4,qEHVI,37,57,0.6055954829971658,0.8683145333564439,0.6974379210909376,0.0014323895419183182,0.05945452506293256,0.1156696118617119,1.0,8,0.0,0.0,0.005380356733591598,qEHVI,"[0.0, 0.3233756970782979, 0.7157059440933823, 0.0, 0.0, 0.29033250480389144]","[-0.0, -3.3929454627560287]","[0.0, 3.3929454627560287]","[0.0007236664219911759, -3.3767778415198273]","[0.006152174592715896, 0.12168548230168728]",57,,
zdt1,qEHVI,4,qEHVI,38,58,0.6055954829971658,0.8683145333564439,0.6974379210909376,0.0014323895419183182,0.05945452506293256,0.1156696118617119,1.0,8,0.0,0.0,0.004950703465111623,qEHVI,"[0.0, 0.0, 0.6266407192316535, 0.0, 0.2357471818672556, 0.0]","[-0.0, -2.5522982219780364]","[0.0, 2.5522982219780364]","[0.0005604611876368071, -2.5607906038815567]","[0.003828470960741998, 0.07443086368068955]",58,,
zdt1,qEHVI,4,qEHVI,39,59,0.6055954829971658,0.8683145333564439,0.6974379210909376,0.0014323895419183182,0.05945452506293256,0.1156696118617119,1.0,8,0.0,0.0,0.004636731297063538,qEHVI,"[0.0, 0.0, 0.0, 0.3142275305794706, 0.3133813087126533, 0.0]","[-0.0, -2.129695910725823]","[0.0, 2.129695910725823]","[9.534061359464663e-05, -2.1080478565340375]","[0.003548907056003567, 0.06732796167830195]",59,,
zdt1,qEHVI,4,qEHVI,40,60,0.6055954829971658,0.8683145333564439,0.6974379210909376,0.0014323895419183182,0.05945452506293256,0.1156696118617119,1.0,8,0.0,0.0,0.004501792098781409,qEHVI,"[0.0, 0.0, 0.5096593555657779, 0.44370869098121535, 0.0, 0.0]","[-0.0, -2.716062483784588]","[0.0, 2.716062483784588]","[0.0005611189258753202, -2.7510898925861262]","[0.0037254112669437623, 0.057845365547169264]",60,,
zdt2,ParEGO,0,ParEGO,0,20,0.010000000000000018,0.5343452179206173,0.018714493298760324,0.0,0.3531989020020969,0.0,1.0,2,0.0,0.0,,,,,,,,,,
zdt2,ParEGO,0,ParEGO,1,21,0.09028954449672033,0.5343452179206173,0.16897230754319917,0.000793989019596626,0.20429650891728493,0.17171425453972006,1.0,3,0.0,0.0,-5.103086559884892,qLogNEI,"[0.7299900975416168, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.7299900975416168, -0.46711445749118075]","[0.7299900975416168, 0.46711445749118075]","[-0.7775435350170551, -0.012187506650415791]","[0.18213363115066364, 0.556182608906266]",21,"[[0.001, 0.999]]",[-7.816860468860545]
zdt2,ParEGO,0,ParEGO,2,22,0.09028954449672033,0.5343452179206173,0.16897230754319917,0.000793989019596626,0.20429650891728493,0.17171425453972006,1.0,3,0.0,0.0,-5.50210764846892,qLogNEI,"[0.0, 0.21906719540972927, 0.36779894336450103, 0.2473899799143355, 0.27051125695450884, 0.12275079957566995]","[-0.0, -3.2095327153937405]","[0.0, 3.2095327153937405]","[0.07709313549092894, -2.772528892057374]","[0.1327189536397454, 1.0348153574595311]",22,"[[0.999, 0.0010000000000000009]]",[-6.230166772614155]
zdt2,ParEGO,0,ParEGO,3,23,0.09028954449672033,0.5343452179206173,0.16897230754319917,0.000793989019596626,0.20429650891728493,0.17171425453972006,1.0,3,0.0,0.0,-6.26135849711161,qLogNEI,"[1.0, 0.0, 0.0, 0.0, 0.16485702223994372, 0.0]","[-1.0, -0.5255795972438548]","[1.0, 0.5255795972438548]","[-0.9863749921573628, -0.3493380145994549]","[0.06382481644883853, 0.5235402875465462]",23,"[[0.008858267716535435, 0.9911417322834646]]",[-8.34208251578584]
zdt2,ParEGO,0,ParEGO,4,24,0.09028954449672033,0.5343452179206173,0.16897230754319917,0.000793989019596626,0.20429650891728493,0.17171425453972006,1.0,3,0.0,0.0,-6.130517196785608,qLogNEI,"[0.0, 0.15794645903152285, 0.0, 0.0, 0.0, 0.4262571843172614]","[-0.0, -2.0515665580278117]","[0.0, 2.0515665580278117]","[0.024324788747133896, -1.8505208361664298]","[0.09018701208569783, 0.8092593961793414]",24,"[[0.9911417322834646, 0.008858267716535417]]",[-7.002118639053463]
zdt2,ParEGO,0,ParEGO,5,25,0.09028954449672033,0.5343452179206173,0.16897230754319917,0.000793989019596626,0.20429650891728493,0.17171425453972006,1.0,3,0.0,0.0,-6.605108176730572,qLogNEI,"[0.7247004069395178, 0.0, 0.0, 0.24637860063867983, 0.0, 0.0]","[-0.7247004069395178, -1.079645376096147]","[0.7247004069395178, 1.079645376096147]","[-0.7137781641107107, -0.8076000945283561]","[0.07829976609671206, 0.6206708550115067]",25,"[[0.01671653543307087, 0.9832834645669292]]",[-10.34811856512399]
zdt2,ParEGO,0,ParEGO,6,26,0.09028954449672033,0.5343452179206173,0.16897230754319917,0.000793989019596626,0.20429650891728493,0.17171425453972006,1.0,3,0.0,0.0,-6.669939722431005,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.3546520009316381, 0.0]","[-0.0, -1.6383736016769486]","[0.0, 1.6383736016769486]","[0.01192842900711677, -1.6499712522624215]","[0.05849751631325344, 0.6431013792273376]",26,"[[0.9832834645669292, 0.016716535433070834]]",[-8.793247853709449]
zdt2,ParEGO,0,ParEGO,7,27,0.09028954449672033,0.5343452179206173,0.16897230754319917,0.000793989019596626,0.20429650891728493,0.17171425453972006,1.0,3,0.0,0.0,-6.838458259752979,qLogNEI,"[0.74759452218451, 0.18790967194168337, 0.0, 0.0, 0.0, 0.0]","[-0.74759452218451, -0.9206003253462766]","[0.74759452218451, 0.9206003253462766]","[-0.757648634132096, -0.6845215957419084]","[0.04164629055688473, 0.43593904400684685]",27,"[[0.024574803149606302, 0.9754251968503937]]",[-41.25591014021777]
zdt2,ParEGO,0,ParEGO,8,28,0.09028954449672033,0.5343452179206173,0.16897230754319917,0.000793989019596626,0.20429650891728493,0.17171425453972006,1.0,3,0.0,0.0,-7.240574865505574,qLogNEI,"[0.0, 0.0, 0.0, 0.2779111130863305, 0.0, 0.0]","[-0.0, -1.5002400035553949]","[0.0, 1.5002400035553949]","[0.007887040473337326, -1.5117289895474517]","[0.04436174378893931, 0.4729159960446522]",28,"[[0.9754251968503937, 0.02457480314960625]]",[-10.237628574452177]
zdt2,ParEGO,0,ParEGO,9,29,0.1885388650563298,0.5343452179206173,0.3528409326652555,0.001828075765833146,0.18654073463000415,0.2826298215889965,1.0,4,0.0,0.0,-6.361606703568208,qLogNEI,"[0.85177817157108, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.85177817157108, -0.27447394643502776]","[0.85177817157108, 0.27447394643502776]","[-0.8823509037159043, -0.25376669928807827]","[0.03623792146976478, 0.0804947790658363]",29,"[[0.032433070866141736, 0.9675669291338582]]",[-41.6735080239248]
zdt2,ParEGO,0,ParEGO,10,30,0.1885388650563298,0.5343452179206173,0.3528409326652555,0.001828075765833146,0.18654073463000415,0.2826298215889965,1.0,4,0.0,0.0,-7.595863230041328,qLogNEI,"[0.0, 0.0, 0.23327498558273554, 0.0, 0.0, 0.0]","[-0.0, -1.419894974048924]","[0.0, 1.419894974048924]","[0.005868851766111183, -1.3068122650956426]","[0.027870575381123894, 0.35936417559075073]",30,"[[0.9675669291338582, 0.03243307086614178]]",[-12.240247384935152]
zdt2,ParEGO,0,ParEGO,11,31,0.216799334328793,0.5343452179206173,0.40572896894718885,0.0020583731072681927,0.1846372324255374,0.3218529261093881,1.0,5,0.0,0.0,-7.678985285189285,qLogNEI,"[0.8658126265023246, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.8658126265023246, -0.2503684957891461]","[0.8658126265023246, 0.2503684957891461]","[-0.8677229192497505, -0.24152757741205422]","[0.004500065042011236, 0.020678535080688662]",31,"[[0.040291338582677166, 0.9597086614173228]]",[-40.38364469634531]
zdt2,ParEGO,0,ParEGO,12,32,0.216799334328793,0.5343452179206173,0.40572896894718885,0.0020583731072681927,0.1846372324255374,0.3218529261093881,1.0,5,0.0,0.0,-9.679720326052504,qLogNEI,"[0.0, 0.0, 3.070712079636766e-09, 0.0, 0.09914544299499431, 0.0]","[-0.0, -1.1784618029182714]","[0.0, 1.1784618029182714]","[1.2829773511635612e-05, -1.1348379349330484]","[0.005447396514443109, 0.08634742391556949]",32,"[[0.9597086614173228, 0.040291338582677194]]",[-35.57191820133827]
zdt2,ParEGO,0,ParEGO,13,33,0.23073056086285715,0.5343452179206173,0.4318005535087144,0.0019046999314619882,0.1825486322950713,0.3093508175465061,1.0,6,0.0,0.0,-7.1848986299031345,qLogNEI,"[0.8297323822554898, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.8297323822554898, -0.3115441738366297]","[0.8297323822554898, 0.3115441738366297]","[-0.8280835512486142, -0.309233958372241]","[0.004565882406346429, 0.014789508317467772]",33,"[[0.048149606299212604, 0.9518503937007874]]",[-41.39418109372545]
zdt2,ParEGO,0,ParEGO,14,34,0.23073056086285715,0.5343452179206173,0.4318005535087144,0.0019046999314619882,0.1825486322950713,0.3093508175465061,1.0,6,0.0,0.0,-11.332114912282044,qLogNEI,"[0.0, 0.0, 0.002681030289143097, 0.0005474119822578441, 0.01299969812632834, 0.0]","[-0.0, -1.0292106527159126]","[0.0, 1.0292106527159126]","[-0.0002813930710318657, -1.0293637215747977]","[0.003063110041460677, 0.019494321158545654]",34,"[[0.9518503937007874, 0.04814960629921261]]",[-35.60525814492813]
zdt2,ParEGO,0,ParEGO,15,35,0.24636471846268648,0.5343452179206173,0.4610590872720912,0.001943368010609974,0.18083239161529882,0.29587132443290887,1.0,7,0.0,0.0,-6.864347006683011,qLogNEI,"[0.8051683022890453, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.8051683022890453, -0.35170400498897647]","[0.8051683022890453, 0.35170400498897647]","[-0.804128168651445, -0.3519179898533378]","[0.004099253749282171, 0.01291832022781249]",35,"[[0.05600787401574804, 0.943992125984252]]",[-40.98461279535093]
zdt2,ParEGO,0,ParEGO,16,36,0.24636471846268648,0.5343452179206173,0.4610590872720912,0.001943368010609974,0.18083239161529882,0.29587132443290887,1.0,7,0.0,0.0,-8.70721121732008,qLogNEI,"[0.0, 0.20190126358431654, 0.0, 0.0, 0.0, 0.0]","[-0.0, -1.3634222744517697]","[0.0, 1.3634222744517697]","[0.005963019205433018, -1.3708130574814237]","[0.021504687341346196, 0.28007427208959323]",36,"[[0.943992125984252, 0.05600787401574803]]",[-35.988631768560886]
zdt2,ParEGO,0,ParEGO,17,37,0.26189666906314146,0.5343452179206173,0.49012634581498027,0.0018322237401046967,0.17965844021912009,0.2834651793039493,1.0,8,0.0,0.0,-6.686553249601323,qLogNEI,"[0.7794638204542969, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.7794638204542969, -0.39243615260279163]","[0.7794638204542969, 0.39243615260279163]","[-0.7790262033505897, -0.39439430784960416]","[0.0032946897299809793, 0.012701712589225207]",37,"[[0.06386614173228347, 0.9361338582677166]]",[-41.05452204746415]
zdt2,ParEGO,0,ParEGO,18,38,0.26189666906314146,0.5343452179206173,0.49012634581498027,0.0018322237401046967,0.17965844021912009,0.2834651793039493,1.0,8,0.0,0.0,-9.73675407218299,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.09752786715533922]","[-0.0, -1.1755501608796106]","[0.0, 1.1755501608796106]","[0.0005975665568341282, -1.1274179953255856]","[0.007312258316760665, 0.09922529887904717]",38,"[[0.9361338582677166, 0.06386614173228344]]",[-36.56346527789062]
zdt2,ParEGO,0,ParEGO,19,39,0.2759872385678675,0.5343452179206173,0.5164961326721714,0.0018357301707347634,0.17910464286594205,0.27279699351139747,1.0,9,0.0,0.0,-6.734223821155666,qLogNEI,"[0.7547986087807901, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.7547986087807901, -0.4302790601825838]","[0.7547986087807901, 0.4302790601825838]","[-0.7547148032527675, -0.4333385314384146]","[0.0027089639541350062, 0.013803593722643776]",39,"[[0.0717244094488189, 0.9282755905511811]]",[-40.231636412402075]
zdt2,ParEGO,0,ParEGO,20,40,0.2759872385678675,0.5343452179206173,0.5164961326721714,0.0018357301707347634,0.17910464286594205,0.27279699351139747,1.0,9,0.0,0.0,-13.855700542945407,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0, -1.0]","[0.0, 1.0]","[-0.0004784497133628052, -1.0055733626389187]","[0.0024854158162850495, 0.016791225301964214]",40,"[[0.9282755905511811, 0.07172440944881886]]",[-36.395480755475084]
zdt2,ParEGO,0,ParEGO,21,41,0.2759872385678675,0.5343452179206173,0.5164961326721714,0.0018357301707347634,0.17910464286594205,0.27279699351139747,1.0,9,0.0,0.0,-10.49595255513941,qLogNEI,"[0.7436816036952514, 0.0, 0.03053608568837172, 0.0, 0.002575006760098988, 0.0]","[-0.7436816036952514, -0.5376460732318896]","[0.7436816036952514, 0.5376460732318896]","[-0.7454687525980844, -0.4904865808534091]","[0.004862176636939382, 0.04601674515741372]",41,"[[0.07958267716535433, 0.9204173228346457]]",[-40.76122162379998]
zdt2,ParEGO,0,ParEGO,22,42,0.2759872385678675,0.5343452179206173,0.5164961326721714,0.0018357301707347634,0.17910464286594205,0.27279699351139747,1.0,9,0.0,0.0,-13.439742309326306,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0, -1.0]","[0.0, 1.0]","[-0.0003479772787943203, -1.003225335815027]","[0.0020804741580694964, 0.013403829558015962]",42,"[[0.9204173228346457, 0.07958267716535428]]",[-36.729464738745236]
zdt2,ParEGO,0,ParEGO,23,43,0.2906070652263982,0.5343452179206173,0.5438563974751823,0.0017067132462449512,0.1679546059343976,0.2514292744793974,1.0,10,0.0,0.0,-6.657490078343881,qLogNEI,"[0.7082281131872517, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.7082281131872517, -0.49841293969122547]","[0.7082281131872517, 0.49841293969122547]","[-0.7079885489155329, -0.5070592114172547]","[0.005544720954238881, 0.019642565763984692]",43,"[[0.08744094488188978, 0.9125590551181102]]",[-41.21813418482742]
zdt2,ParEGO,0,ParEGO,24,44,0.2906070652263982,0.5343452179206173,0.5438563974751823,0.0017067132462449512,0.1679546059343976,0.2514292744793974,1.0,10,0.0,0.0,-13.852918750461154,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0, -1.0]","[0.0, 1.0]","[-0.0002737768650120098, -1.0023099972704228]","[0.0018247593043255895, 0.011443589038113716]",44,"[[0.9125590551181102, 0.0874409448818898]]",[-36.934012301706936]
zdt2,ParEGO,0,ParEGO,25,45,0.3032431328058669,0.5343452179206173,0.5675041576790474,0.0015716421674004416,0.15590886663769443,0.23064347566655122,1.0,11,0.0,0.0,-6.395610208678596,qLogNEI,"[0.6835475290920987, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.6835475290920987, -0.5327627754720865]","[0.6835475290920987, 0.5327627754720865]","[-0.6834219856108372, -0.5379213625309862]","[0.005908455488561719, 0.019726834518486468]",45,"[[0.0952992125984252, 0.9047007874015748]]",[-40.67962233963156]
zdt2,ParEGO,0,ParEGO,26,46,0.3032431328058669,0.5343452179206173,0.5675041576790474,0.0015716421674004416,0.15590886663769443,0.23064347566655122,1.0,11,0.0,0.0,-14.270301913458884,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0, -1.0]","[0.0, 1.0]","[-0.0002238136783169753, -1.001784458496169]","[0.001643561068923539, 0.010107138751710909]",46,"[[0.9047007874015748, 0.09529921259842522]]",[-37.31343553013]
zdt2,ParEGO,0,ParEGO,27,47,0.3163813260079349,0.5343452179206173,0.5920916205428393,0.0016096052545563587,0.1447695933154627,0.21241546811387932,1.0,12,0.0,0.0,-6.3241801020952675,qLogNEI,"[0.6595168894440786, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.6595168894440786, -0.565037472538007]","[0.6595168894440786, 0.565037472538007]","[-0.6592945449319987, -0.5671672031889623]","[0.005699648902131733, 0.01935429981029221]",47,"[[0.10315748031496064, 0.8968425196850394]]",[-40.57996305679106]
zdt2,ParEGO,0,ParEGO,28,48,0.3163813260079349,0.5343452179206173,0.5920916205428393,0.0016096052545563587,0.1447695933154627,0.21241546811387932,1.0,12,0.0,0.0,-14.722624774651408,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0, -1.0]","[0.0, 1.0]","[-0.00018655431022823743, -1.0014448636114077]","[0.001504486923522389, 0.009115244832601233]",48,"[[0.8968425196850394, 0.10315748031496064]]",[-37.48853546469918]
zdt2,ParEGO,0,ParEGO,29,49,0.3284192627909599,0.5343452179206173,0.6146200092685214,0.0016977113632209958,0.13462398609718285,0.19643539774485275,1.0,13,0.0,0.0,-6.280350216605049,qLogNEI,"[0.6364904806734203, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.6364904806734203, -0.5948798680121183]","[0.6364904806734203, 0.5948798680121183]","[-0.6360986948507663, -0.5947663491292554]","[0.005418371775937666, 0.018695674233094185]",49,"[[0.11101574803149608, 0.888984251968504]]",[-40.31241936876045]
zdt2,ParEGO,0,ParEGO,30,50,0.3284192627909599,0.5343452179206173,0.6146200092685214,0.0016977113632209958,0.13462398609718285,0.19643539774485275,1.0,13,0.0,0.0,-14.676916643035238,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0, -1.0]","[0.0, 1.0]","[-0.00016363273677777457, -1.0012051179571462]","[0.0013920938838509673, 0.008338626523044264]",50,"[[0.888984251968504, 0.11101574803149605]]",[-37.71465825870411]
zdt2,ParEGO,0,ParEGO,31,51,0.33935345329957056,0.5343452179206173,0.6350827927685977,0.001675379500913811,0.12516135878176024,0.18210695243871933,1.0,14,0.0,0.0,-6.245508927046784,qLogNEI,"[0.6139403493380043, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.6139403493380043, -0.6230772474547293]","[0.6139403493380043, 0.6230772474547293]","[-0.6133787272222546, -0.6214073503182]","[0.005236095461113554, 0.01804586627510504]",51,"[[0.11887401574803151, 0.8811259842519685]]",[-39.581023338331086]
zdt2,ParEGO,0,ParEGO,32,52,0.33935345329957056,0.5343452179206173,0.6350827927685977,0.001675379500913811,0.12516135878176024,0.18210695243871933,1.0,14,0.0,0.0,-14.708317236576573,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0, -1.0]","[0.0, 1.0]","[-0.00014477172228988255, -1.0010274027450243]","[0.0013003989574554178, 0.007707485473004644]",52,"[[0.8811259842519685, 0.11887401574803147]]",[-37.712671924625404]
zdt2,ParEGO,0,ParEGO,33,53,0.34941160247543435,0.5343452179206173,0.6539061093035611,0.0016085731227219557,0.11661137387755621,0.16950264951536956,1.0,15,0.0,0.0,-6.247277845541295,qLogNEI,"[0.592530709352378, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.592530709352378, -0.6489073584743679]","[0.592530709352378, 0.6489073584743679]","[-0.5918530754333153, -0.6462432190438994]","[0.0049974556707245476, 0.017341228723768563]",53,"[[0.12673228346456694, 0.873267716535433]]",[-40.20461129575166]
zdt2,ParEGO,0,ParEGO,34,54,0.34941160247543435,0.5343452179206173,0.6539061093035611,0.0016085731227219557,0.11661137387755621,0.16950264951536956,1.0,15,0.0,0.0,-14.998163548996697,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0, -1.0]","[0.0, 1.0]","[-0.00012992386437155057, -1.0008929324292701]","[0.001222437308318594, 0.007180725147552929]",54,"[[0.873267716535433, 0.126732283464567]]",[-37.79837840588189]
zdt2,ParEGO,0,ParEGO,35,55,0.358499061092901,0.5343452179206173,0.6709128276434951,0.0016272393740787735,0.10866229284656176,0.15810012415301486,1.0,16,0.0,0.0,-6.238624997782225,qLogNEI,"[0.5716094054646016, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.5716094054646016, -0.6732626875844048]","[0.5716094054646016, 0.6732626875844048]","[-0.5708411232476551, -0.6700439528061521]","[0.004801433624462546, 0.016654213325063342]",55,"[[0.13459055118110239, 0.8654094488188976]]",[-39.0080830474679]
zdt2,ParEGO,0,ParEGO,36,56,0.358499061092901,0.5343452179206173,0.6709128276434951,0.0016272393740787735,0.10866229284656176,0.15810012415301486,1.0,16,0.0,0.0,-12.64242383631764,qLogNEI,"[0.0, 0.0, 0.0, 0.03601919947773279, 0.0, 0.0]","[-0.0, -1.064834559059919]","[0.0, 1.064834559059919]","[5.051778180981126e-05, -1.0522865022647003]","[0.0018892110931837838, 0.024301222623272705]",56,"[[0.8654094488188976, 0.1345905511811024]]",[-37.68911134465462]
zdt2,ParEGO,0,ParEGO,37,57,0.36680639438940327,0.5343452179206173,0.6864595809742912,0.0015660904140263013,0.10167939641357795,0.1482171274457213,1.0,17,0.0,0.0,-6.262957977524785,qLogNEI,"[0.5523694931305027, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.5523694931305027, -0.6948879430587516]","[0.5523694931305027, 0.6948879430587516]","[-0.5515813171498534, -0.6915178342581412]","[0.004517045167470494, 0.01583062041605234]",57,"[[0.1424488188976378, 0.8575511811023622]]",[-38.90124762852578]
zdt2,ParEGO,0,ParEGO,38,58,0.36680639438940327,0.5343452179206173,0.6864595809742912,0.0015660904140263013,0.10167939641357795,0.1482171274457213,1.0,17,0.0,0.0,-14.833861796703893,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0, -1.0]","[0.0, 1.0]","[-0.00012121428682632107, -1.001219652618036]","[0.0011151049601952135, 0.006533880333499363]",58,"[[0.8575511811023622, 0.14244881889763783]]",[-37.70636882528372]
zdt2,ParEGO,0,ParEGO,39,59,0.3741582238989007,0.5343452179206173,0.700218157383203,0.0015585092581206293,0.09520201739719525,0.13920294200331848,1.0,18,0.0,0.0,-6.231059106410376,qLogNEI,"[0.5336412757355545, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.5336412757355545, -0.7152269888313298]","[0.5336412757355545, 0.7152269888313298]","[-0.5328247765278271, -0.7117658340699382]","[0.004332475071210248, 0.015183598260489027]",59,"[[0.15030708661417325, 0.8496929133858268]]",[-40.152744603055666]
zdt2,ParEGO,0,ParEGO,40,60,0.3741582238989007,0.5343452179206173,0.700218157383203,0.0015585092581206293,0.09520201739719525,0.13920294200331848,1.0,18,0.0,0.0,-14.929628960322844,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0, -1.0]","[0.0, 1.0]","[-0.00011162578219553465, -1.0010880579779937]","[0.0010609469890734626, 0.006167747184358873]",60,"[[0.8496929133858268, 0.15030708661417325]]",[-37.392153107864864]
zdt2,ParEGO,1,ParEGO,0,20,0.010000000000000018,0.5343452179206173,0.018714493298760324,0.0,0.3531989020020969,0.0,1.0,2,0.0,0.0,,,,,,,,,,
zdt2,ParEGO,1,ParEGO,1,21,0.0914094339918678,0.5343452179206173,0.1710681239884281,0.00036185776341754764,0.2113085222146231,0.20963866818822582,1.0,3,0.0,0.0,-5.317921129122999,qLogNEI,"[0.7531685997881193, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.7531685997881193, -0.4327370602932037]","[0.7531685997881193, 0.4327370602932037]","[-0.7960872145261537, -0.007892664682868755]","[0.17059284961933321, 0.4633402208498443]",21,"[[0.001, 0.999]]",[-8.516478964208487]
zdt2,ParEGO,1,ParEGO,2,22,0.0914094339918678,0.5343452179206173,0.1710681239884281,0.00036185776341754764,0.2113085222146231,0.20963866818822582,1.0,3,0.0,0.0,-5.558466688493505,qLogNEI,"[0.0, 0.40569602193265986, 0.05720340775099605, 0.2617299831422917, 0.20461556933935535, 0.297733490328462]","[-0.0, -3.208561250488777]","[0.0, 3.208561250488777]","[0.0694334262289038, -2.971893967661492]","[0.1273967665512898, 0.9805220540842293]",22,"[[0.999, 0.0010000000000000009]]",[-6.24464256292039]
zdt2,ParEGO,1,ParEGO,3,23,0.0914094339918678,0.5343452179206173,0.1710681239884281,0.00036185776341754764,0.2113085222146231,0.20963866818822582,1.0,3,0.0,0.0,-6.545214579654607,qLogNEI,"[0.9575111744617382, 0.0, 0.0, 0.0, 0.14783463932854632, 0.0]","[-0.9575111744617382, -0.5419684380425208]","[0.9575111744617382, 0.5419684380425208]","[-0.9767955294464656, -0.3139276945025564]","[0.055685010712362794, 0.39727084518615996]",23,"[[0.008858267716535435, 0.9911417322834646]]",[-9.001901909142484]
zdt2,ParEGO,1,ParEGO,4,24,0.0914094339918678,0.5343452179206173,0.1710681239884281,0.00036185776341754764,0.2113085222146231,0.20963866818822582,1.0,3,0.0,0.0,-6.204760530769974,qLogNEI,"[0.0, 0.0, 0.36693434923266, 0.2613338974409294, 0.0, 0.0]","[-0.0, -2.130882844012461]","[0.0, 2.130882844012461]","[0.01984988370779217, -2.098223343066058]","[0.09861941846790155, 0.8405501251502657]",24,"[[0.9911417322834646, 0.008858267716535417]]",[-7.923580848265754]
zdt2,ParEGO,1,ParEGO,5,25,0.0914094339918678,0.5343452179206173,0.1710681239884281,0.00036185776341754764,0.2113085222146231,0.20963866818822582,1.0,3,0.0,0.0,-7.037105370388073,qLogNEI,"[0.7768033053112305, 0.17728104920786514, 0.0, 0.0, 0.0, 0.0]","[-0.7768033053112305, -0.8616571118162104]","[0.7768033053112305, 0.8616571118162104]","[-0.7852533722873547, -0.6018956291419095]","[0.05070354786344672, 0.41260395372146486]",25,"[[0.01671653543307087, 0.9832834645669292]]",[-40.63779719587624]
zdt2,ParEGO,1,ParEGO,6,26,0.0914094339918678,0.5343452179206173,0.1710681239884281,0.00036185776341754764,0.2113085222146231,0.20963866818822582,1.0,3,0.0,0.0,-6.664208594902146,qLogNEI,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.33357920691154286]","[-0.0, -1.6004425724407771]","[0.0, 1.6004425724407771]","[0.00935453061926561, -1.5243775741333563]","[0.0553568425249316, 0.5658121133072898]",26,"[[0.9832834645669292, 0.016716535433070834]]",[-8.531188079614719]
zdt2,ParEGO,1,ParEGO,7,27,0.168555416843628,0.5343452179206173,0.3154429218989824,0.0004536103095179678,0.12175051415164848,0.019656360388398686,1.0,4,0.0,0.0,-9.098305813556284,qLogNEI,"[0.42266733815226804, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.42266733815226804, -0.8213523212592764]","[0.42266733815226804, 0.8213523212592764]","[-0.36911028321435446, -0.8151661406017268]","[0.1201203176039636, 0.264138740378023]",27,"[[0.024574803149606302, 0.9754251968503937]]",[-37.21487840697606]
zdt2,ParEGO,1,ParEGO,8,28,0.168555416843628,0.5343452179206173,0.3154429218989824,0.0004536103095179678,0.12175051415164848,0.019656360388398686,1.0,4,0.0,0.0,-7.234095336795173,qLogNEI,"[0.0, 0.0, 0.0, 0.27030580962119677, 0.0, 0.0]","[-0.0, -1.4865504573181543]","[0.0, 1.4865504573181543]","[0.003703671770365402, -1.3900472205643846]","[0.038821619797816634, 0.39739811136004377]",28,"[[0.9754251968503937, 0.02457480314960625]]",[-9.762693926426476]
zdt2,ParEGO,1,ParEGO,9,29,0.235373794746148,0.5343452179206173,0.44049013044805674,0.0011467249371964218,0.10651619272806126,0.10292732905730899,1.0,5,0.0,0.0,-6.286584540651731,qLogNEI,"[0.8824917323117506, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.8824917323117506, -0.22120834240140552]","[0.8824917323117506, 0.22120834240140552]","[-0.8996145002427787, -0.20168826429199438]","[0.02249002371566798, 0.04861071933821629]",29,"[[0.032433070866141736, 0.9675669291338582]]",[-41.036592447892936]
